Timestamp,Temperatura,Umidità
2023-05-27 12:56:59,18.9°,52.7%
2023-05-27 12:57:00,18.9°,52.5%
2023-05-27 12:57:01,18.7°,53.5%
2023-05-27 12:57:02,18.6°,53.2%
2023-05-27 12:57:03,18.5°,52.6%
2023-05-27 12:57:04,18.5°,53.2%
2023-05-27 12:57:05,18.3°,52.7%
2023-05-27 12:57:06,18.4°,53.1%
2023-05-27 12:57:07,18.4°,52.6%
2023-05-27 12:57:08,18.3°,53.0%
2023-05-27 12:57:09,18.3°,53.0%
2023-05-27 12:57:10,18.3°,53.3%
2023-05-27 12:57:11,18.5°,53.1%
2023-05-27 12:57:12,18.6°,53.2%
2023-05-27 12:57:13,18.8°,53.3%
2023-05-27 12:57:14,18.8°,53.3%
2023-05-27 12:57:15,18.8°,53.1%
2023-05-27 12:57:16,18.8°,53.4%
2023-05-27 12:57:17,18.9°,53.3%
2023-05-27 12:57:18,18.8°,52.6%
2023-05-27 12:57:19,18.7°,53.4%
2023-05-27 12:57:20,18.7°,53.2%
2023-05-27 12:57:21,18.8°,52.9%
2023-05-27 12:57:22,19.0°,52.9%
2023-05-27 12:57:23,18.9°,53.0%
2023-05-27 12:57:24,19.0°,52.8%
2023-05-27 12:57:25,18.8°,53.4%
2023-05-27 12:57:26,18.9°,53.4%
2023-05-27 12:57:27,18.8°,52.7%
2023-05-27 12:57:28,19.0°,52.8%
2023-05-27 12:57:29,18.9°,52.9%
2023-05-27 12:57:30,19.0°,53.2%
2023-05-27 12:57:31,18.9°,53.3%
2023-05-27 12:57:32,18.7°,52.8%
2023-05-27 12:57:33,18.7°,53.5%
2023-05-27 12:57:34,18.8°,53.4%
2023-05-27 12:57:35,18.9°,52.8%
2023-05-27 12:57:36,19.0°,52.8%
2023-05-27 12:57:37,18.8°,53.1%
2023-05-27 12:57:38,18.6°,53.0%
2023-05-27 12:57:39,18.6°,53.2%
2023-05-27 12:57:40,18.7°,53.2%
2023-05-27 12:57:41,18.6°,53.0%
2023-05-27 12:57:42,18.7°,52.7%
2023-05-27 12:57:43,18.9°,52.7%
2023-05-27 12:57:44,18.8°,53.3%
2023-05-27 12:57:45,18.6°,52.6%
2023-05-27 12:57:46,18.5°,52.6%
2023-05-27 12:57:47,18.4°,52.8%
2023-05-27 12:57:48,18.4°,52.5%
2023-05-27 12:57:49,18.2°,53.0%
2023-05-27 12:57:50,18.0°,53.3%
2023-05-27 12:57:51,18.2°,52.6%
2023-05-27 12:57:52,18.2°,52.8%
2023-05-27 12:57:53,18.2°,52.8%
2023-05-27 12:57:54,18.3°,52.6%
2023-05-27 12:57:55,18.4°,52.6%
2023-05-27 12:57:56,18.3°,53.2%
2023-05-27 12:57:57,18.2°,53.0%
2023-05-27 12:57:58,18.4°,52.9%
2023-05-27 12:57:59,18.6°,52.6%
2023-05-27 12:58:00,18.6°,53.0%
2023-05-27 12:58:01,18.4°,52.8%
2023-05-27 12:58:02,18.4°,53.4%
2023-05-27 12:58:03,18.4°,52.7%
2023-05-27 12:58:04,18.2°,53.5%
2023-05-27 12:58:05,18.4°,52.8%
2023-05-27 12:58:06,18.3°,53.2%
2023-05-27 12:58:07,18.1°,52.9%
2023-05-27 12:58:08,18.0°,53.1%
2023-05-27 12:58:09,17.8°,53.2%
2023-05-27 12:58:10,18.0°,53.3%
2023-05-27 12:58:11,18.2°,52.6%
2023-05-27 12:58:12,18.2°,53.3%
2023-05-27 12:58:13,18.1°,52.6%
2023-05-27 12:58:14,18.2°,52.8%
2023-05-27 12:58:15,18.3°,52.6%
2023-05-27 12:58:16,18.2°,53.2%
2023-05-27 12:58:17,18.1°,52.5%
2023-05-27 12:58:18,18.3°,53.0%
2023-05-27 12:58:19,18.3°,52.9%
2023-05-27 12:58:20,18.4°,53.3%
2023-05-27 12:58:21,18.5°,52.9%
2023-05-27 12:58:22,18.6°,53.2%
2023-05-27 12:58:23,18.7°,53.0%
2023-05-27 12:58:24,18.9°,53.2%
2023-05-27 12:58:25,18.8°,53.0%
2023-05-27 12:58:26,18.7°,52.8%
2023-05-27 12:58:27,18.8°,53.4%
2023-05-27 12:58:28,18.7°,52.5%
2023-05-27 12:58:29,18.5°,53.4%
2023-05-27 12:58:30,18.7°,53.4%
2023-05-27 12:58:31,18.8°,53.1%
2023-05-27 12:58:32,19.0°,53.1%
2023-05-27 12:58:33,19.1°,52.6%
2023-05-27 12:58:34,19.3°,53.4%
2023-05-27 12:58:35,19.4°,53.1%
2023-05-27 12:58:36,19.5°,52.8%
2023-05-27 12:58:37,19.6°,53.0%
2023-05-27 12:58:38,19.6°,52.8%
2023-05-27 12:58:39,19.7°,52.6%
2023-05-27 12:58:40,19.5°,52.8%
2023-05-27 12:58:41,19.5°,53.0%
2023-05-27 12:58:42,19.4°,52.9%
2023-05-27 12:58:43,19.4°,52.7%
2023-05-27 12:58:44,19.5°,53.4%
2023-05-27 12:58:45,19.7°,52.6%
2023-05-27 12:58:46,19.6°,52.7%
2023-05-27 12:58:47,19.5°,52.9%
2023-05-27 12:58:48,19.3°,53.4%
2023-05-27 12:58:49,19.2°,52.8%
2023-05-27 12:58:50,19.2°,52.6%
2023-05-27 12:58:51,19.2°,52.7%
2023-05-27 12:58:52,19.1°,53.2%
2023-05-27 12:58:53,18.9°,52.5%
2023-05-27 12:58:54,19.1°,53.0%
2023-05-27 12:58:55,19.3°,52.7%
2023-05-27 12:58:56,19.3°,53.0%
2023-05-27 12:58:58,19.4°,53.0%
2023-05-27 12:58:59,19.3°,52.7%
2023-05-27 12:59:00,19.2°,52.6%
2023-05-27 12:59:01,19.2°,53.1%
2023-05-27 12:59:02,19.3°,52.8%
2023-05-27 12:59:03,19.3°,52.9%
2023-05-27 12:59:04,19.4°,52.6%
2023-05-27 12:59:05,19.6°,53.1%
2023-05-27 12:59:06,19.7°,53.3%
2023-05-27 12:59:07,19.7°,53.1%
2023-05-27 12:59:08,19.7°,52.7%
2023-05-27 12:59:09,19.6°,52.7%
2023-05-27 12:59:10,19.7°,52.8%
2023-05-27 12:59:11,19.8°,53.0%
2023-05-27 12:59:12,19.8°,53.4%
2023-05-27 12:59:13,19.7°,53.3%
2023-05-27 12:59:14,19.8°,53.1%
2023-05-27 12:59:15,19.6°,52.7%
2023-05-27 12:59:16,19.7°,53.0%
2023-05-27 12:59:17,19.7°,52.5%
2023-05-27 12:59:18,19.6°,53.0%
2023-05-27 12:59:19,19.7°,52.9%
2023-05-27 12:59:20,19.6°,53.4%
2023-05-27 12:59:21,19.5°,53.0%
2023-05-27 12:59:22,19.4°,53.4%
2023-05-27 12:59:23,19.4°,52.6%
2023-05-27 12:59:24,19.5°,52.5%
2023-05-27 12:59:25,19.7°,53.2%
2023-05-27 12:59:26,19.6°,52.5%
2023-05-27 12:59:27,19.5°,53.2%
2023-05-27 12:59:28,19.6°,52.7%
2023-05-27 12:59:29,19.8°,53.0%
2023-05-27 12:59:30,19.7°,52.8%
2023-05-27 12:59:31,19.7°,53.2%
2023-05-27 12:59:32,19.8°,52.9%
2023-05-27 12:59:33,19.7°,52.9%
2023-05-27 12:59:34,19.8°,52.6%
2023-05-27 12:59:35,19.8°,53.3%
2023-05-27 12:59:36,19.7°,53.1%
2023-05-27 12:59:37,19.6°,52.6%
2023-05-27 12:59:38,19.4°,52.8%
2023-05-27 12:59:39,19.5°,53.0%
2023-05-27 12:59:40,19.7°,52.6%
2023-05-27 12:59:41,19.7°,52.6%
2023-05-27 12:59:42,19.7°,53.1%
2023-05-27 12:59:43,19.7°,52.8%
2023-05-27 12:59:44,19.8°,53.0%
2023-05-27 12:59:45,19.8°,52.8%
2023-05-27 12:59:46,19.7°,52.9%
2023-05-27 12:59:47,19.9°,52.9%
2023-05-27 12:59:48,20.1°,52.7%
2023-05-27 12:59:49,20.2°,53.3%
2023-05-27 12:59:50,20.3°,52.9%
2023-05-27 12:59:51,20.3°,53.1%
2023-05-27 12:59:52,20.2°,53.1%
2023-05-27 12:59:53,20.2°,53.1%
2023-05-27 12:59:54,20.1°,53.4%
2023-05-27 12:59:55,20.0°,53.1%
2023-05-27 12:59:56,20.2°,53.4%
2023-05-27 12:59:57,20.0°,53.1%
2023-05-27 12:59:58,20.0°,52.6%
2023-05-27 12:59:59,20.2°,52.9%
2023-05-27 13:00:00,20.3°,53.2%
2023-05-27 13:00:01,20.3°,53.0%
2023-05-27 13:00:02,20.5°,52.6%
2023-05-27 13:00:03,20.5°,52.9%
2023-05-27 13:00:04,20.5°,52.8%
2023-05-27 13:00:05,20.6°,52.5%
2023-05-27 13:00:06,20.7°,53.0%
2023-05-27 13:00:07,20.6°,52.8%
2023-05-27 13:00:08,20.5°,53.0%
2023-05-27 13:00:09,20.6°,52.9%
2023-05-27 13:00:10,20.8°,52.6%
2023-05-27 13:00:11,20.7°,53.4%
2023-05-27 13:00:12,20.6°,52.5%
2023-05-27 13:00:13,20.5°,53.1%
2023-05-27 13:00:14,20.6°,53.3%
2023-05-27 13:00:15,20.6°,53.3%
2023-05-27 13:00:16,20.7°,53.1%
2023-05-27 13:00:17,20.6°,52.9%
2023-05-27 13:00:18,20.4°,53.4%
2023-05-27 13:00:19,20.4°,53.3%
2023-05-27 13:00:20,20.3°,53.4%
2023-05-27 13:00:21,20.2°,52.8%
2023-05-27 13:00:22,20.4°,52.6%
2023-05-27 13:00:23,20.4°,52.9%
2023-05-27 13:00:24,20.5°,53.2%
2023-05-27 13:00:25,20.5°,52.8%
2023-05-27 13:00:26,20.4°,53.2%
2023-05-27 13:00:27,20.3°,52.6%
2023-05-27 13:00:28,20.4°,53.2%
2023-05-27 13:00:29,20.4°,53.3%
2023-05-27 13:00:30,20.4°,53.4%
2023-05-27 13:00:31,20.2°,53.2%
2023-05-27 13:00:32,20.2°,52.6%
2023-05-27 13:00:33,20.1°,52.9%
2023-05-27 13:00:34,20.2°,53.1%
2023-05-27 13:00:35,20.1°,53.0%
2023-05-27 13:00:36,20.0°,52.7%
2023-05-27 13:00:37,20.0°,53.5%
2023-05-27 13:00:38,20.2°,52.9%
2023-05-27 13:00:39,20.1°,52.8%
2023-05-27 13:00:40,20.1°,53.2%
2023-05-27 13:00:41,20.2°,52.9%
2023-05-27 13:00:42,20.4°,52.8%
2023-05-27 13:00:43,20.6°,53.3%
2023-05-27 13:00:44,20.5°,52.7%
2023-05-27 13:00:45,20.5°,53.0%
2023-05-27 13:00:46,20.4°,52.5%
2023-05-27 13:00:47,20.4°,53.4%
2023-05-27 13:00:48,20.3°,53.0%
2023-05-27 13:00:49,20.2°,52.6%
2023-05-27 13:00:50,20.4°,53.1%
2023-05-27 13:00:51,20.3°,52.6%
2023-05-27 13:00:52,20.5°,53.1%
2023-05-27 13:00:53,20.6°,53.5%
2023-05-27 13:00:54,20.6°,52.8%
2023-05-27 13:00:55,20.5°,52.5%
2023-05-27 13:00:56,20.5°,52.7%
2023-05-27 13:00:57,20.5°,52.8%
2023-05-27 13:00:58,20.5°,53.5%
2023-05-27 13:00:59,20.5°,52.8%
2023-05-27 13:01:00,20.3°,53.0%
2023-05-27 13:01:01,20.5°,52.8%
2023-05-27 13:01:02,20.3°,53.1%
2023-05-27 13:01:03,20.4°,53.1%
2023-05-27 13:01:04,20.3°,52.8%
2023-05-27 13:01:05,20.4°,52.5%
2023-05-27 13:01:06,20.3°,52.9%
2023-05-27 13:01:07,20.2°,53.1%
2023-05-27 13:01:08,20.3°,53.4%
2023-05-27 13:01:10,20.2°,53.1%
2023-05-27 13:01:11,20.1°,53.4%
2023-05-27 13:01:12,20.0°,53.1%
2023-05-27 13:01:13,20.0°,53.3%
2023-05-27 13:01:14,20.1°,52.9%
2023-05-27 13:01:15,20.3°,53.2%
2023-05-27 13:01:16,20.4°,53.1%
2023-05-27 13:01:17,20.5°,52.8%
2023-05-27 13:01:18,20.3°,52.9%
2023-05-27 13:01:19,20.3°,53.1%
2023-05-27 13:01:20,20.3°,53.2%
2023-05-27 13:01:21,20.3°,52.7%
2023-05-27 13:01:22,20.2°,53.3%
2023-05-27 13:01:23,20.3°,53.3%
2023-05-27 13:01:24,20.4°,53.0%
2023-05-27 13:01:25,20.4°,52.9%
2023-05-27 13:01:26,20.3°,53.5%
2023-05-27 13:01:27,20.2°,52.8%
2023-05-27 13:01:28,20.1°,53.3%
2023-05-27 13:01:29,20.0°,53.1%
2023-05-27 13:01:30,20.2°,53.2%
2023-05-27 13:01:31,20.3°,52.7%
2023-05-27 13:01:32,20.2°,53.0%
2023-05-27 13:01:33,20.4°,53.4%
2023-05-27 13:01:34,20.2°,53.3%
2023-05-27 13:01:35,20.0°,52.9%
2023-05-27 13:01:36,20.2°,53.5%
2023-05-27 13:01:37,20.3°,52.5%
2023-05-27 13:01:38,20.3°,53.3%
2023-05-27 13:01:39,20.4°,52.8%
2023-05-27 13:01:40,20.4°,52.9%
2023-05-27 13:01:41,20.5°,52.6%
2023-05-27 13:01:42,20.3°,53.0%
2023-05-27 13:01:43,20.5°,52.9%
2023-05-27 13:01:44,20.4°,52.8%
2023-05-27 13:01:45,20.6°,52.8%
2023-05-27 13:01:46,20.7°,52.8%
2023-05-27 13:01:47,20.7°,52.8%
2023-05-27 13:01:48,20.6°,52.6%
2023-05-27 13:01:49,20.6°,53.0%
2023-05-27 13:01:50,20.8°,53.0%
2023-05-27 13:01:51,20.8°,53.2%
2023-05-27 13:01:52,20.9°,53.4%
2023-05-27 13:01:53,20.8°,52.7%
2023-05-27 13:01:54,20.9°,53.4%
2023-05-27 13:01:55,21.0°,53.2%
2023-05-27 13:01:56,21.1°,53.4%
2023-05-27 13:01:57,21.0°,53.1%
2023-05-27 13:01:58,20.9°,53.4%
2023-05-27 13:01:59,20.8°,52.6%
2023-05-27 13:02:00,20.8°,53.5%
2023-05-27 13:02:01,20.9°,52.8%
2023-05-27 13:02:02,21.0°,53.0%
2023-05-27 13:02:03,21.1°,53.1%
2023-05-27 13:02:04,21.1°,53.2%
2023-05-27 13:02:05,21.1°,53.4%
2023-05-27 13:02:06,21.2°,52.8%
2023-05-27 13:02:07,21.0°,52.9%
2023-05-27 13:02:08,21.2°,53.1%
2023-05-27 13:02:09,21.4°,53.4%
2023-05-27 13:02:10,21.4°,52.8%
2023-05-27 13:02:11,21.5°,53.5%
2023-05-27 13:02:12,21.7°,52.6%
2023-05-27 13:02:13,21.6°,52.5%
2023-05-27 13:02:14,21.5°,52.8%
2023-05-27 13:02:15,21.3°,52.5%
2023-05-27 13:02:16,21.4°,53.3%
2023-05-27 13:02:17,21.3°,52.8%
2023-05-27 13:02:18,21.3°,53.3%
2023-05-27 13:02:19,21.5°,52.9%
2023-05-27 13:02:20,21.7°,52.7%
2023-05-27 13:02:21,21.8°,53.4%
2023-05-27 13:02:22,21.8°,53.3%
2023-05-27 13:02:23,21.7°,53.4%
2023-05-27 13:02:24,21.6°,53.0%
2023-05-27 13:02:25,21.8°,53.1%
2023-05-27 13:02:26,21.7°,52.6%
2023-05-27 13:02:27,21.7°,52.7%
2023-05-27 13:02:28,21.9°,53.0%
2023-05-27 13:02:29,21.9°,53.3%
2023-05-27 13:02:30,21.7°,53.0%
2023-05-27 13:02:31,21.9°,53.3%
2023-05-27 13:02:32,22.0°,52.9%
2023-05-27 13:02:33,22.1°,53.2%
2023-05-27 13:02:34,22.2°,53.4%
2023-05-27 13:02:35,22.2°,53.0%
2023-05-27 13:02:36,22.3°,53.2%
2023-05-27 13:02:37,22.3°,53.1%
2023-05-27 13:02:38,22.3°,53.0%
2023-05-27 13:02:39,22.3°,52.9%
2023-05-27 13:02:40,22.5°,53.4%
2023-05-27 13:02:41,22.4°,52.6%
2023-05-27 13:02:42,22.6°,52.8%
2023-05-27 13:02:43,22.6°,53.4%
2023-05-27 13:02:44,22.7°,53.5%
2023-05-27 13:02:45,22.8°,52.6%
2023-05-27 13:02:46,23.0°,53.0%
2023-05-27 13:02:47,23.0°,52.6%
2023-05-27 13:02:48,23.1°,52.8%
2023-05-27 13:02:49,23.0°,53.5%
2023-05-27 13:02:50,22.8°,53.4%
2023-05-27 13:02:51,22.6°,53.2%
2023-05-27 13:02:52,22.6°,52.7%
2023-05-27 13:02:53,22.5°,53.4%
2023-05-27 13:02:54,22.6°,53.2%
2023-05-27 13:02:55,22.7°,53.4%
2023-05-27 13:02:56,22.7°,53.5%
2023-05-27 13:02:57,22.7°,53.4%
2023-05-27 13:02:58,22.7°,52.7%
2023-05-27 13:02:59,22.5°,53.3%
2023-05-27 13:03:00,22.3°,53.0%
2023-05-27 13:03:01,22.4°,53.4%
2023-05-27 13:03:02,22.3°,52.6%
2023-05-27 13:03:03,22.2°,53.4%
2023-05-27 13:03:04,22.0°,52.5%
2023-05-27 13:03:05,22.0°,53.4%
2023-05-27 13:03:06,22.2°,52.7%
2023-05-27 13:03:07,22.0°,53.2%
2023-05-27 13:03:08,22.0°,52.7%
2023-05-27 13:03:09,22.0°,52.8%
2023-05-27 13:03:10,22.1°,53.1%
2023-05-27 13:03:11,22.3°,53.3%
2023-05-27 13:03:12,22.3°,52.6%
2023-05-27 13:03:13,22.1°,52.9%
2023-05-27 13:03:14,22.1°,52.9%
2023-05-27 13:03:15,22.1°,53.5%
2023-05-27 13:03:16,22.0°,52.9%
2023-05-27 13:03:17,22.2°,52.5%
2023-05-27 13:03:18,22.1°,52.6%
2023-05-27 13:03:19,22.1°,53.0%
2023-05-27 13:03:21,22.0°,53.4%
2023-05-27 13:03:22,21.9°,53.2%
2023-05-27 13:03:23,21.9°,53.4%
2023-05-27 13:03:24,21.7°,53.3%
2023-05-27 13:03:25,21.9°,53.2%
2023-05-27 13:03:26,22.0°,53.2%
2023-05-27 13:03:27,22.0°,53.5%
2023-05-27 13:03:28,22.0°,53.1%
2023-05-27 13:03:29,21.8°,52.7%
2023-05-27 13:03:30,21.8°,52.9%
2023-05-27 13:03:31,21.7°,53.1%
2023-05-27 13:03:32,21.7°,52.6%
2023-05-27 13:03:33,21.7°,52.8%
2023-05-27 13:03:34,21.6°,53.1%
2023-05-27 13:03:35,21.6°,53.3%
2023-05-27 13:03:36,21.5°,52.8%
2023-05-27 13:03:37,21.6°,53.2%
2023-05-27 13:03:38,21.7°,52.8%
2023-05-27 13:03:39,21.6°,52.7%
2023-05-27 13:03:40,21.6°,53.4%
2023-05-27 13:03:41,21.4°,52.7%
2023-05-27 13:03:42,21.5°,53.3%
2023-05-27 13:03:43,21.4°,53.0%
2023-05-27 13:03:44,21.3°,53.5%
2023-05-27 13:03:45,21.3°,52.5%
2023-05-27 13:03:46,21.4°,53.2%
2023-05-27 13:03:47,21.5°,53.2%
2023-05-27 13:03:48,21.6°,53.3%
2023-05-27 13:03:49,21.4°,52.7%
2023-05-27 13:03:50,21.4°,52.6%
2023-05-27 13:03:51,21.6°,53.2%
2023-05-27 13:03:52,21.4°,53.2%
2023-05-27 13:03:53,21.3°,53.4%
2023-05-27 13:03:54,21.3°,53.1%
2023-05-27 13:03:55,21.3°,53.2%
2023-05-27 13:03:56,21.2°,52.5%
2023-05-27 13:03:57,21.3°,53.4%
2023-05-27 13:03:58,21.5°,52.5%
2023-05-27 13:03:59,21.4°,52.6%
2023-05-27 13:04:00,21.4°,53.2%
2023-05-27 13:04:01,21.4°,53.0%
2023-05-27 13:04:02,21.3°,52.6%
2023-05-27 13:04:03,21.1°,53.3%
2023-05-27 13:04:04,21.2°,53.0%
2023-05-27 13:04:05,21.0°,53.2%
2023-05-27 13:04:06,21.1°,53.3%
2023-05-27 13:04:07,21.2°,52.5%
2023-05-27 13:04:08,21.0°,52.9%
2023-05-27 13:04:09,21.2°,52.6%
2023-05-27 13:04:10,21.3°,53.1%
2023-05-27 13:04:11,21.2°,52.8%
2023-05-27 13:04:12,21.0°,53.1%
2023-05-27 13:04:13,21.1°,52.8%
2023-05-27 13:04:14,21.1°,52.7%
2023-05-27 13:04:15,21.1°,52.9%
2023-05-27 13:04:16,21.2°,53.1%
2023-05-27 13:04:17,21.3°,52.5%
2023-05-27 13:04:18,21.3°,53.3%
2023-05-27 13:04:19,21.4°,53.2%
2023-05-27 13:04:20,21.4°,53.2%
2023-05-27 13:04:21,21.4°,53.3%
2023-05-27 13:04:22,21.4°,52.6%
2023-05-27 13:04:23,21.4°,52.7%
2023-05-27 13:04:24,21.3°,53.4%
2023-05-27 13:04:25,21.4°,52.7%
2023-05-27 13:04:26,21.4°,53.4%
2023-05-27 13:04:27,21.3°,53.2%
2023-05-27 13:04:28,21.3°,53.3%
2023-05-27 13:04:29,21.4°,52.5%
2023-05-27 13:04:30,21.5°,53.1%
2023-05-27 13:04:31,21.6°,52.6%
2023-05-27 13:04:32,21.5°,53.4%
2023-05-27 13:04:33,21.4°,52.8%
2023-05-27 13:04:34,21.3°,52.9%
2023-05-27 13:04:35,21.2°,52.6%
2023-05-27 13:04:36,21.1°,52.9%
2023-05-27 13:04:37,21.3°,52.6%
2023-05-27 13:04:38,21.3°,53.2%
2023-05-27 13:04:39,21.1°,52.5%
2023-05-27 13:04:40,21.3°,52.6%
2023-05-27 13:04:41,21.4°,52.7%
2023-05-27 13:04:42,21.5°,53.4%
2023-05-27 13:04:43,21.6°,53.2%
2023-05-27 13:04:44,21.6°,52.7%
2023-05-27 13:04:45,21.5°,53.2%
2023-05-27 13:04:46,21.4°,53.3%
2023-05-27 13:04:47,21.3°,53.4%
2023-05-27 13:04:48,21.4°,52.7%
2023-05-27 13:04:49,21.4°,53.5%
2023-05-27 13:04:50,21.4°,52.8%
2023-05-27 13:04:51,21.6°,53.4%
2023-05-27 13:04:52,21.7°,53.4%
2023-05-27 13:04:53,21.7°,53.0%
2023-05-27 13:04:54,21.5°,53.4%
2023-05-27 13:04:55,21.4°,53.3%
2023-05-27 13:04:56,21.3°,53.4%
2023-05-27 13:04:57,21.3°,52.8%
2023-05-27 13:04:58,21.3°,53.1%
2023-05-27 13:04:59,21.4°,52.9%
2023-05-27 13:05:00,21.3°,53.0%
2023-05-27 13:05:01,21.3°,52.5%
2023-05-27 13:05:02,21.4°,52.8%
2023-05-27 13:05:03,21.3°,52.7%
2023-05-27 13:05:04,21.4°,52.8%
2023-05-27 13:05:05,21.3°,53.4%
2023-05-27 13:05:06,21.2°,53.4%
2023-05-27 13:05:07,21.0°,52.5%
2023-05-27 13:05:08,20.9°,53.4%
2023-05-27 13:05:09,21.0°,53.2%
2023-05-27 13:05:10,20.8°,52.9%
2023-05-27 13:05:11,20.8°,52.8%
2023-05-27 13:05:12,20.9°,53.5%
2023-05-27 13:05:13,20.9°,52.8%
2023-05-27 13:05:14,20.8°,53.1%
2023-05-27 13:05:15,20.9°,53.0%
2023-05-27 13:05:16,21.1°,53.4%
2023-05-27 13:05:17,21.1°,53.2%
2023-05-27 13:05:18,21.2°,52.6%
2023-05-27 13:05:19,21.1°,52.9%
2023-05-27 13:05:20,21.1°,53.5%
2023-05-27 13:05:21,21.3°,52.7%
2023-05-27 13:05:23,21.2°,53.3%
2023-05-27 13:05:24,21.4°,52.8%
2023-05-27 13:05:25,21.5°,53.1%
2023-05-27 13:05:26,21.5°,52.9%
2023-05-27 13:05:27,21.7°,53.4%
2023-05-27 13:05:28,21.8°,53.2%
2023-05-27 13:05:29,21.8°,52.8%
2023-05-27 13:05:30,21.7°,53.5%
2023-05-27 13:05:31,21.7°,53.3%
2023-05-27 13:05:32,21.6°,52.6%
2023-05-27 13:05:33,21.5°,53.1%
2023-05-27 13:05:34,21.6°,52.7%
2023-05-27 13:05:35,21.5°,53.4%
2023-05-27 13:05:36,21.6°,52.8%
2023-05-27 13:05:37,21.5°,53.5%
2023-05-27 13:05:38,21.6°,52.8%
2023-05-27 13:05:39,21.6°,53.4%
2023-05-27 13:05:40,21.7°,52.6%
2023-05-27 13:05:41,21.6°,53.4%
2023-05-27 13:05:42,21.4°,53.2%
2023-05-27 13:05:43,21.6°,53.3%
2023-05-27 13:05:44,21.6°,53.2%
2023-05-27 13:05:45,21.6°,52.8%
2023-05-27 13:05:46,21.6°,52.8%
2023-05-27 13:05:47,21.6°,52.9%
2023-05-27 13:05:48,21.5°,52.8%
2023-05-27 13:05:49,21.3°,52.6%
2023-05-27 13:05:50,21.3°,53.5%
2023-05-27 13:05:51,21.4°,53.3%
2023-05-27 13:05:52,21.5°,52.6%
2023-05-27 13:05:53,21.4°,52.6%
2023-05-27 13:05:54,21.4°,52.6%
2023-05-27 13:05:55,21.3°,52.9%
2023-05-27 13:05:56,21.3°,52.9%
2023-05-27 13:05:57,21.3°,52.6%
2023-05-27 13:05:58,21.3°,53.2%
2023-05-27 13:05:59,21.4°,52.9%
2023-05-27 13:06:00,21.4°,53.4%
2023-05-27 13:06:01,21.4°,52.8%
2023-05-27 13:06:02,21.6°,53.0%
2023-05-27 13:06:03,21.5°,52.7%
2023-05-27 13:06:04,21.4°,52.8%
2023-05-27 13:06:05,21.3°,53.3%
2023-05-27 13:06:06,21.2°,53.3%
2023-05-27 13:06:07,21.0°,53.2%
2023-05-27 13:06:08,21.2°,52.5%
2023-05-27 13:06:09,21.3°,53.1%
2023-05-27 13:06:10,21.1°,52.7%
2023-05-27 13:06:11,21.3°,53.5%
2023-05-27 13:06:12,21.2°,52.6%
2023-05-27 13:06:13,21.1°,52.6%
2023-05-27 13:06:14,21.2°,52.6%
2023-05-27 13:06:15,21.2°,52.9%
2023-05-27 13:06:16,21.1°,53.4%
2023-05-27 13:06:17,21.0°,53.4%
2023-05-27 13:06:18,21.0°,53.2%
2023-05-27 13:06:19,20.9°,53.3%
2023-05-27 13:06:20,20.8°,52.6%
2023-05-27 13:06:21,20.7°,53.2%
2023-05-27 13:06:22,20.7°,53.4%
2023-05-27 13:06:23,20.7°,52.6%
2023-05-27 13:06:24,20.7°,53.0%
2023-05-27 13:06:25,20.6°,52.8%
2023-05-27 13:06:26,20.5°,52.7%
2023-05-27 13:06:27,20.3°,52.9%
2023-05-27 13:06:28,20.2°,52.8%
2023-05-27 13:06:29,20.1°,52.9%
2023-05-27 13:06:30,20.2°,52.7%
2023-05-27 13:06:31,20.3°,53.3%
2023-05-27 13:06:32,20.2°,52.7%
2023-05-27 13:06:33,20.2°,53.2%
2023-05-27 13:06:34,20.2°,53.0%
2023-05-27 13:06:35,20.2°,53.5%
2023-05-27 13:06:36,20.2°,52.6%
2023-05-27 13:06:37,20.4°,53.3%
2023-05-27 13:06:38,20.5°,52.7%
2023-05-27 13:06:39,20.7°,53.2%
2023-05-27 13:06:40,20.8°,52.9%
2023-05-27 13:06:41,20.9°,53.4%
2023-05-27 13:06:42,21.1°,53.2%
2023-05-27 13:06:43,21.2°,53.5%
2023-05-27 13:06:44,21.3°,53.4%
2023-05-27 13:06:45,21.2°,52.7%
2023-05-27 13:06:46,21.4°,52.6%
2023-05-27 13:06:47,21.5°,53.5%
2023-05-27 13:06:48,21.7°,53.3%
2023-05-27 13:06:49,21.6°,53.4%
2023-05-27 13:06:50,21.5°,52.9%
2023-05-27 13:06:51,21.5°,53.2%
2023-05-27 13:06:52,21.3°,52.8%
2023-05-27 13:06:53,21.5°,52.6%
2023-05-27 13:06:54,21.4°,53.1%
2023-05-27 13:06:55,21.2°,52.7%
2023-05-27 13:06:56,21.1°,53.4%
2023-05-27 13:06:57,20.9°,52.5%
2023-05-27 13:06:58,21.0°,52.7%
2023-05-27 13:06:59,21.0°,52.7%
2023-05-27 13:07:00,20.8°,53.4%
2023-05-27 13:07:01,20.7°,53.1%
2023-05-27 13:07:02,20.6°,52.6%
2023-05-27 13:07:03,20.7°,52.6%
2023-05-27 13:07:04,20.7°,53.1%
2023-05-27 13:07:05,20.8°,53.1%
2023-05-27 13:07:06,20.8°,53.3%
2023-05-27 13:07:07,20.9°,53.2%
2023-05-27 13:07:08,21.1°,52.7%
2023-05-27 13:07:09,20.9°,53.0%
